date,transactions
2021-06-06,14.48838866
2021-06-07,16.8106888
2021-06-08,17.02859942
2021-06-09,16.70720869
2021-06-10,16.82404395
2021-06-11,16.03653563
2021-06-12,14.52488211
2021-06-13,14.40821091
2021-06-14,17.14029701
2021-06-15,17.89064624
2021-06-16,16.86229058
2021-06-17,16.12545119
2021-06-18,15.99755773
2021-06-19,14.38161781
2021-06-20,14.83930229
2021-06-21,18.09944404
2021-06-22,18.12410583
2021-06-23,17.45788136
2021-06-24,15.85816075
2021-06-25,15.55387998
2021-06-26,14.16404001
2021-06-27,13.97065524
2021-06-28,16.66340718
2021-06-29,16.44197144
2021-06-30,17.39302289
