run_id,dataset,task,method,total_evals,fold,seed,best_val,n_trials,duration_sec,rmse,mae,r2,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260309_002910,seismic-bumps,classification,Optuna-200,200,4,42,0.19186009178945798,200,35.71,,,,0.05018918885934845,5,0.22584101506366527,0.9932056803982517,0.9574190826605157,0.6909963498340919,1.650466462191889,0.520528152919308,depthwise,38,0.19599904618344993,0.19230853301876283,0.19230853301876283,0.19230853301876283,0.19230853301876283,0.19186009178945798,0.8112582781456954,0.934984520123839,0.201017650735511
20260309_002910,seismic-bumps,classification,Optuna-200,200,5,42,0.19977542858238662,200,40.09,,,,0.07799155333642285,4,0.0014884198890132553,0.6326282270685099,0.6215631182768173,0.8505369656197128,3.4176218906538685,1.4931020006435765,depthwise,59,0.20444184787879754,0.20396727292951342,0.20334844075502553,0.20300220758807708,0.19992962272952383,0.19977542858238662,0.8109429202144434,0.9380804953560371,0.19288578922766578
20260309_002910,seismic-bumps,classification,Optuna-200,200,6,42,0.23533398222366725,200,34.05,,,,0.029020515825881076,9,1.578484027726982,0.8224258464478202,0.6275175004533703,0.6180290202226065,0.0803054419489799,0.1953008459962579,depthwise,275,0.23972324664140646,0.23713735093065785,0.23713735093065785,0.2368700549343644,0.2368700549343644,0.23533398222366725,0.7894985808893094,0.9287925696594427,0.21094288009354872
20260309_002910,seismic-bumps,classification,Optuna-200,200,7,42,0.2158063075503341,200,27.37,,,,0.030954150701915203,9,0.051703912679353474,0.8870552741085803,0.9303879539528952,0.9434000392531199,0.6501921224559504,0.10594517555797595,lossguide,23,0.2203781491442175,0.2203781491442175,0.21910675337540952,0.21825526952092222,0.2158063075503341,0.2158063075503341,0.7272727272727273,0.9318885448916409,0.22760662962637365
20260309_002910,seismic-bumps,classification,Optuna-200,200,8,42,0.16242321015969094,200,44.47,,,,0.0981420312178699,10,0.03212326528065049,0.9860641237740527,0.7824760671585002,0.7841316245422171,0.20899412175404913,1.0036406846729058,lossguide,1017,0.17039962686020596,0.1682692668786122,0.1671958896656472,0.16608101269940678,0.16320629802236022,0.16242321015969094,0.6849894291754757,0.9318885448916409,0.23868602069951753
20260309_002910,website_phishing,classification,Optuna-200,200,1,42,0.3302486505469715,200,227.59,,,,0.009820224133168208,10,0.07498390778861266,0.9996824754008282,0.7105854332817125,0.6079827821933003,0.0002817744328976052,0.18960604578133006,lossguide,10,0.3424380128851938,0.3424380128851938,0.34055055943949364,0.33755489282659856,0.3363761269262201,0.3302486505469715,0.9762471430601801,0.8823529411764706,0.2634403343468809
20260309_002910,website_phishing,classification,Optuna-200,200,2,42,0.23438035493266945,200,172.4,,,,0.06739558075673154,4,0.012750071460711864,0.9124578168092193,0.784000952897223,0.9013469666157696,0.28756779208241084,0.40919388673302143,lossguide,280,0.25615377090628916,0.24439471127706572,0.24153755284503622,0.24118512500025016,0.23471307206136544,0.23438035493266945,0.9785508735746141,0.9053254437869822,0.2552579171144828
20260309_002910,website_phishing,classification,Optuna-200,200,3,42,0.2811544256282296,200,100.78,,,,0.06253260791232292,9,0.10367500668722392,0.93722248980936,0.7253629805152186,0.9586195809697085,0.5381903113309822,0.7863172246493799,lossguide,9,0.29766349231742356,0.28986421560021075,0.28792506985430183,0.28367053449612806,0.28244924280522415,0.2811544256282296,0.9782551843575974,0.893491124260355,0.24462081248998832
20260309_002910,website_phishing,classification,Optuna-200,200,4,42,0.20170167796714347,200,194.0,,,,0.03204551676390472,6,0.2808308314706482,0.9180382662130375,0.9705371331271764,0.8572092190567411,0.08118382057273922,0.030252095672002155,depthwise,18,0.21489665494924756,0.21159099565530887,0.2094610269548494,0.20597827019758133,0.20353348464141183,0.20170167796714347,0.9795204279036146,0.8994082840236687,0.2451734386104675
20260309_002910,website_phishing,classification,Optuna-200,200,5,42,0.2770697343485824,200,153.0,,,,0.07178108587497654,4,0.010851910637087785,0.9382041675068302,0.9361268254724132,0.8447392742350553,0.29157759274884437,0.78580613116535,lossguide,23,0.2877171277531057,0.2827404557695511,0.28147863636596826,0.277854730983453,0.277854730983453,0.2770697343485824,0.9662827271369799,0.8994082840236687,0.3033855343145085
20260309_002910,website_phishing,classification,Optuna-200,200,6,42,0.28702842886335567,200,166.47,,,,0.01193313407296237,5,0.0014792413691997806,0.999903478349694,0.6298134077808895,0.6968171700410538,0.07223264510257822,0.792609346711639,lossguide,455,0.2979234802850093,0.29100436612071934,0.2876148486114341,0.2876148486114341,0.2874211190306075,0.28702842886335567,0.9777811776001698,0.9053254437869822,0.24490280259001465
20260309_002910,website_phishing,classification,Optuna-200,200,7,42,0.23652648843828858,200,176.66,,,,0.009167035258456089,10,0.002169368328149063,0.978881150569393,0.9339309208334643,0.9678589974096152,0.0005322387175779146,0.01059526630557528,lossguide,10,0.26890061087826583,0.26401573660780636,0.26089918281842217,0.24292628680901443,0.23792816157899527,0.23652648843828858,0.9795145283630218,0.8757396449704142,0.25832500436365174
20260309_002910,website_phishing,classification,Optuna-200,200,8,42,0.24876495242479393,200,224.75,,,,0.05639489344130704,7,0.0018172689741075758,0.9406425648452993,0.7967231747460868,0.6393827693712858,0.9005713229365475,0.7930309473640467,lossguide,1018,0.25575543320811134,0.25444953445941015,0.25394163254826496,0.25253925618629824,0.24932071510235504,0.24876495242479393,0.9799806971527639,0.8875739644970414,0.26851988709181007
20260309_002910,credit-g,classification,Optuna-200,200,1,42,0.4449512829148114,200,54.17,,,,0.02697952407213465,9,0.035142679543205116,0.8339122413643902,0.9493024637557034,0.9726394721646101,0.7345200366256913,0.2331413561706442,depthwise,117,0.44786779478502364,0.44786779478502364,0.44786779478502364,0.44786779478502364,0.44786779478502364,0.4449512829148114,0.7692075015124017,0.784,0.5071637780529097
20260309_002910,credit-g,classification,Optuna-200,200,2,42,0.5412487501585076,200,27.71,,,,0.07084578527337287,10,0.09460726453503912,0.7932684408596561,0.6307622787558503,0.9784990691394335,0.9813549011461309,0.7117469948674565,lossguide,38,0.555209311884323,0.555209311884323,0.5535199717142167,0.5485931406399295,0.5480170522599838,0.5412487501585076,0.8006654567453116,0.776,0.4846792043140272
20260309_002910,credit-g,classification,Optuna-200,200,3,42,0.5153295718396602,200,57.39,,,,0.09562193758429993,9,0.5668079403456828,0.6378268955588123,0.6068238640552895,0.8983490896775951,3.3399242188940756,0.13145058628940814,depthwise,270,0.522509319568303,0.522509319568303,0.522509319568303,0.5206146467667176,0.5153295718396602,0.5153295718396602,0.7247428917120387,0.76,0.6013537924790961
20260309_002910,credit-g,classification,Optuna-200,200,4,42,0.45167902709158453,200,38.0,,,,0.033396545925757914,8,0.010930392650672326,0.9132698103160566,0.9767160019446277,0.8173931277371939,0.11675263332674322,1.848920405612601,depthwise,72,0.4598053398523386,0.4598053398523386,0.4598053398523386,0.45331393494328087,0.4530790687682467,0.45167902709158453,0.750151240169389,0.744,0.5333574414538925
20260309_002910,credit-g,classification,Optuna-200,200,5,42,0.4648361989306346,200,66.9,,,,0.030417128331740352,5,2.142175020542898,0.6731569604536847,0.6211654859329996,0.7947849526386599,0.041879449505698794,1.50307765516786,lossguide,8,0.4882906387984847,0.4740357003506196,0.4725709005391471,0.4648361989306346,0.4648361989306346,0.4648361989306346,0.7453931203931206,0.712,0.5264156547532406
20260309_002910,credit-g,classification,Optuna-200,200,6,42,0.4501467209475504,200,65.08,,,,0.05530835971067751,7,0.002142798891281573,0.6066138276695212,0.9153195666532278,0.6188450123105702,2.2103493325721257,0.3346439663289913,lossguide,328,0.4677504473740805,0.45478161461293065,0.45478161461293065,0.4501467209475504,0.4501467209475504,0.4501467209475504,0.8126535626535627,0.768,0.46964794362317774
20260309_002910,credit-g,classification,Optuna-200,200,7,42,0.44993996958080595,200,60.38,,,,0.06083718816644306,9,0.01702139619894416,0.6625918548114252,0.6004018566492815,0.6078489884669591,4.563271986604303,4.513999182068801,lossguide,98,0.47259699510779973,0.46313814007104237,0.46158860171266847,0.4588222900835087,0.45746893198931543,0.44993996958080595,0.7979115479115478,0.76,0.4883940743454597
20260309_002910,credit-g,classification,Optuna-200,200,8,42,0.4534633299485128,200,93.87,,,,0.039434539078862345,9,0.16564840492801114,0.6413257980876121,0.8096220665463278,0.9023629049576226,1.381931907352478,4.806039185069872,depthwise,59,0.46339595177849663,0.46339595177849663,0.46112360630673443,0.46112360630673443,0.46112360630673443,0.4534633299485128,0.777948402948403,0.728,0.5043067757678243
