run_id,dataset,task,method,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260307_180440,Food_Delivery_Time,regression,RS-200,200,3,42,0.7889301406468477,200,794.69,7.279504134083163,5.69945002391027,0.39856109152663377,0.04931779432829589,5,0.22629429356360015,0.8709901139140128,0.9397299151867629,0.9072815187275409,3.916249115800951,1.7246467751280405,depthwise,23,0.7900842716066709,0.7889301406468477,0.7889301406468477,0.7889301406468477,0.7889301406468477,0.7889301406468477,,,
20260307_180440,Food_Delivery_Time,regression,RS-200,200,4,42,0.7828767805757291,200,792.95,7.3053656371920095,5.773833342996875,0.3768733835456469,0.01413131204890145,5,0.029089870953304404,0.9848117597401143,0.9712188199162484,0.6544781308621168,3.3464255285929894,0.5173630368161015,depthwise,174,0.7828767805757291,0.7828767805757291,0.7828767805757291,0.7828767805757291,0.7828767805757291,0.7828767805757291,,,
20260307_180440,Food_Delivery_Time,regression,RS-200,200,5,42,0.7770563206080215,200,694.06,7.404069066420972,5.815422928347971,0.3790254960231906,0.0350307714133224,5,0.41941719081994144,0.9625138502568007,0.7868270978331566,0.8376935627311468,1.1244269543904812,4.89403483516546,lossguide,20,0.7777206969381624,0.7770563206080215,0.7770563206080215,0.7770563206080215,0.7770563206080215,0.7770563206080215,,,
20260307_180440,Food_Delivery_Time,regression,RS-200,200,6,42,0.7776788021670719,200,678.28,7.4410896648847755,5.851676879309366,0.38306857392170146,0.021637543576731904,5,1.5414505515154517,0.9629858713597059,0.998830146342516,0.6128884617239236,1.2915297880621628,2.4739106450609865,lossguide,16,0.7781215922837486,0.7779424976370074,0.7779424976370074,0.7779424976370074,0.7778666703191158,0.7776788021670719,,,
20260307_180440,Food_Delivery_Time,regression,RS-200,200,7,42,0.7936379497100974,200,751.49,7.44307407793591,5.87594830093827,0.3837648235570287,0.09634313260979502,4,0.7207646329874617,0.967379143834114,0.79957842156291,0.9813217479735613,1.6849155838783831,0.431634254632052,lossguide,485,0.7944537320778852,0.7941683506994651,0.7939166114714298,0.7939079941181248,0.7936379497100974,0.7936379497100974,,,
20260307_180440,Food_Delivery_Time,regression,RS-200,200,8,42,0.7831062789226169,200,668.86,7.377260261232932,5.800692752850893,0.3843793951544806,0.007562281559126134,4,0.003682755968002803,0.905439306795597,0.8350260119885207,0.9446705628186465,0.9156733257711865,1.0998754307744094,lossguide,45,0.7836342286570577,0.7834060491643837,0.7834060491643837,0.7831062789226169,0.7831062789226169,0.7831062789226169,,,
20260307_180440,diamonds,regression,RS-200,200,1,42,0.1337289981351301,200,1404.25,502.54485577755787,261.9144370655941,0.9838682465044732,0.025499082306491033,6,0.01155897142376921,0.9576915230602026,0.859442450478673,0.7311482291668654,2.277371668412909,0.19096809461647646,lossguide,67,0.13463034139439187,0.1340709523902321,0.13403462924389312,0.1337289981351301,0.1337289981351301,0.1337289981351301,,,
20260307_180440,diamonds,regression,RS-200,200,2,42,0.13439063238678883,200,1108.02,525.8665993590835,275.89521277907266,0.9824049239038073,0.019662272871104242,7,0.0018779056126587042,0.9964765835553407,0.9469193007797003,0.8355446066707373,0.6181559816615656,4.437573005696106,lossguide,12,0.13526444097923757,0.13526444097923757,0.13526444097923757,0.13439063238678883,0.13439063238678883,0.13439063238678883,,,
20260307_180440,diamonds,regression,RS-200,200,3,42,0.1406939973294143,200,1029.4,528.08761476568,276.88093750416374,0.9825413449591042,0.010978544573599255,9,0.0023648133095893953,0.9633262533694505,0.7608202133327723,0.6436702750623225,0.34838828686513007,1.2933932387885638,lossguide,20,0.14158850313597393,0.14112138424641896,0.1406939973294143,0.1406939973294143,0.1406939973294143,0.1406939973294143,,,
20260307_180440,diamonds,regression,RS-200,200,4,42,0.1354377254518445,200,1233.24,517.2548540838935,261.19531535579,0.9832691380696055,0.008773807263257704,8,0.08591235835042413,0.9126232773065567,0.6616522409021854,0.9507782548666001,3.7810801264164042,0.23497441801410168,depthwise,234,0.1365035101850858,0.13570946007916676,0.1354377254518445,0.1354377254518445,0.1354377254518445,0.1354377254518445,,,
20260307_180440,diamonds,regression,RS-200,200,5,42,0.13408171583607115,200,1512.66,543.2470421724723,279.30336460689523,0.981836370527166,0.005206486823752096,6,0.11455944131682563,0.9901470739394427,0.6147741597145796,0.9073543518781662,0.152252415817976,3.0506185428102506,depthwise,790,0.13493609573789359,0.13493609573789359,0.13451037224157522,0.13451037224157522,0.13408171583607115,0.13408171583607115,,,
20260307_180440,diamonds,regression,RS-200,200,6,42,0.12626539000380543,200,1247.17,555.1108339059098,275.3251065345024,0.9807175109294467,0.011415664774879285,6,0.16561306858778527,0.9585896294564009,0.8840413358062506,0.9816185776144266,0.38050422901324926,1.8975774015770295,lossguide,86,0.12735433328292836,0.12671720269114062,0.12671720269114062,0.1264991660875952,0.1264991660875952,0.12626539000380543,,,
20260307_180440,diamonds,regression,RS-200,200,7,42,0.13077279285799567,200,1222.34,514.9450640261151,259.1079782979915,0.9831652144598182,0.03126854062452198,8,1.4420154697442467,0.9973284732550383,0.9468759816139937,0.9348547987639904,1.20280230029542,2.1738449087667284,depthwise,180,0.13183542890333552,0.1310621202663879,0.13090161446072485,0.13077279285799567,0.13077279285799567,0.13077279285799567,,,
20260307_180440,diamonds,regression,RS-200,200,8,42,0.1356304688336139,200,1080.44,542.6123834361722,279.18488336436934,0.9815837248906156,0.02219015219255228,8,0.33209336808308193,0.9625817514955998,0.6852838367223739,0.667138360068202,1.6060471637546085,0.9026192802384496,lossguide,36,0.13658506010255844,0.13563841855379435,0.13563841855379435,0.13563841855379435,0.1356304688336139,0.1356304688336139,,,
20260307_180440,qsar-biodeg,classification,RS-200,200,1,42,0.22159406926788935,200,258.28,,,,0.034354511517343894,4,0.16523170420904257,0.7398252952843904,0.8518809366971254,0.8154077272862196,0.8224465875613504,0.08314696208275855,lossguide,539,0.23249757586146172,0.23019338337914114,0.22909517535130752,0.22269858481881152,0.22159406926788935,0.22159406926788935,0.946360153256705,0.8712121212121212,0.3211202072538376
20260307_180440,qsar-biodeg,classification,RS-200,200,2,42,0.3388621517853541,200,142.75,,,,0.09642627475121077,6,0.017673993996788564,0.746469996497035,0.9130549032241106,0.6738162320107222,4.502261461752933,3.2091661716185516,lossguide,200,0.34949268902990005,0.34949268902990005,0.34516523096414026,0.3388621517853541,0.3388621517853541,0.3388621517853541,0.9287356321839081,0.8712121212121212,0.32822937152939635
20260307_180440,qsar-biodeg,classification,RS-200,200,3,42,0.2391072865004101,200,272.02,,,,0.09599237611469313,10,0.00523395529775936,0.6252418652176857,0.9437873136252165,0.6524640493094921,3.1173921511548577,1.7166025394888595,depthwise,178,0.2504003922492451,0.24847330076589577,0.24847330076589577,0.2391072865004101,0.2391072865004101,0.2391072865004101,0.9284802043422733,0.8484848484848485,0.32443510558452393
20260307_180440,qsar-biodeg,classification,RS-200,200,4,42,0.28823996511240696,200,170.67,,,,0.009022696857151633,8,0.5946225937882393,0.9950196281075477,0.9934680894017219,0.718065932020545,1.5883473503851333,1.0185000288960524,depthwise,67,0.2939329808132161,0.2930988344065842,0.2914588964056665,0.2882750891173741,0.2882750891173741,0.28823996511240696,0.9191632231404958,0.8484848484848485,0.3447966325321301
20260307_180440,qsar-biodeg,classification,RS-200,200,5,42,0.23228101264191012,200,258.53,,,,0.03947764659850856,7,0.10844690762347571,0.799211572110653,0.9499791622161865,0.7209058985114097,0.7254452371974476,0.14909778201524168,depthwise,123,0.23847638680385827,0.23533765035483956,0.23228101264191012,0.23228101264191012,0.23228101264191012,0.23228101264191012,0.9302685950413223,0.8787878787878788,0.2986773759462961
20260307_180440,qsar-biodeg,classification,RS-200,200,6,42,0.26161680945007804,200,255.16,,,,0.07474118000771234,7,0.2353924924301786,0.6037296511232852,0.9526355225592852,0.9994509875774383,2.845469572687522,0.8894213435892016,lossguide,671,0.27559293919135347,0.272715189548589,0.272715189548589,0.2660319933048854,0.26161680945007804,0.26161680945007804,0.9271694214876033,0.8409090909090909,0.32762961023239107
20260307_180440,qsar-biodeg,classification,RS-200,200,7,42,0.28128793602928004,200,233.58,,,,0.04890302297518632,10,0.0178586472561607,0.724136645719409,0.6220047980546951,0.6415954425930976,3.0773252993362026,3.5096374069648797,lossguide,817,0.294635766173982,0.28901338646772357,0.28901338646772357,0.28840551026092187,0.2877616303981611,0.28128793602928004,0.9582027168234064,0.8931297709923665,0.24146811908006174
20260307_180440,qsar-biodeg,classification,RS-200,200,8,42,0.3096863874648406,200,167.7,,,,0.07100912280541816,4,0.002116878973921529,0.6482863798737526,0.9558011718094349,0.78442940749228,3.0760117835911926,2.17904380130088,depthwise,196,0.31718472009949694,0.31718472009949694,0.31718472009949694,0.3116457630115177,0.3116457630115177,0.3096863874648406,0.9284221525600836,0.8778625954198473,0.3113310616993386
20260307_180440,Fitness_Club,classification,RS-200,200,1,42,0.4928607723041071,200,31.78,,,,0.09775886178805185,7,0.9946366514472348,0.7084002669900655,0.6662673953920603,0.620761425793171,0.3128039033924229,1.5899012263661252,depthwise,676,0.49748828704528647,0.4938892940877404,0.4938892940877404,0.4938892940877404,0.4928607723041071,0.4928607723041071,0.8402303468595153,0.776595744680851,0.4458945808425031
20260307_180440,Fitness_Club,classification,RS-200,200,2,42,0.4562666922791109,200,42.23,,,,0.012796972119492512,4,4.352589531587801,0.6052062142640352,0.6328056365251541,0.8593581046909093,3.6741381774053914,3.9402054384072316,lossguide,15,0.45757246347346187,0.45757246347346187,0.4571143124240905,0.4571143124240905,0.4562666922791109,0.4562666922791109,0.8052095888576402,0.8031914893617021,0.4791429566332677
20260307_180440,Fitness_Club,classification,RS-200,200,3,42,0.47548520498872526,200,23.47,,,,0.033658045811311814,4,0.0025820330655690216,0.7784860886633396,0.7651120953261852,0.6512397132813931,0.1462640243313275,3.8579008932058705,lossguide,27,0.4782310741476653,0.4782310741476653,0.47735997379561035,0.47629101557769693,0.47629101557769693,0.47548520498872526,0.7249229945091737,0.675531914893617,0.5644992576888552
20260307_180440,Fitness_Club,classification,RS-200,200,4,42,0.47207607465386753,200,32.53,,,,0.03414146470285696,8,0.003278416618437465,0.7119911167770624,0.9455384176224471,0.6496736947447062,0.0647994733825326,4.80185722482279,depthwise,9,0.4738292347218512,0.4738292347218512,0.4735517356848802,0.4735517356848802,0.4735517356848802,0.47207607465386753,0.878800053569037,0.8457446808510638,0.40255778755245036
20260307_180440,Fitness_Club,classification,RS-200,200,5,42,0.46812418805571604,200,26.81,,,,0.058677865156983824,4,0.03765987013183915,0.779558689519763,0.9150312963873148,0.6426455818116664,2.6843711628999563,0.8689377695882693,depthwise,29,0.47156732092941916,0.47156732092941916,0.4701989704488515,0.4701989704488515,0.46812418805571604,0.46812418805571604,0.7782051282051282,0.732620320855615,0.5235872677565988
20260307_180440,Fitness_Club,classification,RS-200,200,6,42,0.5026736336497185,200,33.36,,,,0.016293525014373963,4,0.0013088282534817913,0.9134566817432642,0.8645052742213011,0.6389628365635872,0.04194755618926138,0.8542092581828125,depthwise,9,0.509581394541754,0.5062274564103948,0.5062274564103948,0.5052225828589271,0.5050905920251479,0.5026736336497185,0.8245614035087718,0.7700534759358288,0.4757334036939425
20260307_180440,Fitness_Club,classification,RS-200,200,7,42,0.46862100289860054,200,39.53,,,,0.02028036038318578,5,0.0393297306492437,0.8620249897241592,0.9813018165528774,0.9932877700775862,0.5738798734797165,3.466043870072719,lossguide,23,0.4726655162085284,0.47235508831334716,0.46862100289860054,0.46862100289860054,0.46862100289860054,0.46862100289860054,0.7914394765539804,0.7807486631016043,0.4838631216191151
20260307_180440,Fitness_Club,classification,RS-200,200,8,42,0.43443549635076384,200,40.86,,,,0.05673836969605758,6,1.6880764660309828,0.7104977156966925,0.6027659118175507,0.6218995064496994,4.585667162116524,2.715623506896943,lossguide,701,0.43583133813988617,0.4355848665952995,0.4355848665952995,0.4352927048405571,0.43487292407457007,0.43443549635076384,0.8034351145038168,0.786096256684492,0.48040886871386873
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,1,42,0.3146300564735494,200,40.44,,,,0.09441334989374357,9,0.0025075943837054283,0.8850074030458928,0.8077794127166271,0.7190928470343352,4.441967437879835,2.1105744514448572,lossguide,861,0.31870575033027204,0.3184312813532745,0.3146300564735494,0.3146300564735494,0.3146300564735494,0.3146300564735494,0.7191623036649214,0.8796296296296297,0.33419131870682484
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,2,42,0.31505405106367973,200,53.51,,,,0.043964243561064875,9,0.01069647649093372,0.7014028687030077,0.6077642824500799,0.6067615915089846,2.700019714132324,4.463921810893062,depthwise,322,0.31949335706184834,0.3186090800943839,0.3168715973436458,0.3168715973436458,0.31505405106367973,0.31505405106367973,0.7962303664921466,0.8888888888888888,0.2972987543278549
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,3,42,0.2998882988414489,200,32.42,,,,0.0887172399443632,9,0.17650178420503537,0.8810957573354243,0.6238954205065965,0.7710429865866899,2.510785387406033,2.840148711931799,lossguide,11,0.3020522525279302,0.3020522525279302,0.3020522525279302,0.3020522525279302,0.3020522525279302,0.2998882988414489,0.7359162303664921,0.8796296296296297,0.3244378245272974
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,4,42,0.3503967743168967,200,34.39,,,,0.07017115068129652,6,3.7483599873787954,0.7621114570647478,0.972337331995368,0.6990611400455237,0.04884754523253069,0.22664280060259626,lossguide,26,0.35436168928120476,0.35436168928120476,0.35365202378480254,0.3524856938345993,0.3503967743168967,0.3503967743168967,0.8442408376963351,0.8883720930232558,0.28541710971976836
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,5,42,0.3141316986411854,200,28.65,,,,0.005837750751768537,8,0.8709535311376835,0.9720093786716462,0.8260236345231533,0.9312997300177812,0.9868607979563997,0.7977131570016034,lossguide,208,0.31698051683683903,0.3158256493377608,0.3147826013535964,0.3147826013535964,0.3147826013535964,0.3141316986411854,0.680846422338569,0.8651162790697674,0.34881260777721834
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,6,42,0.3046981092931831,200,44.08,,,,0.045461934332250625,5,0.006425480944941149,0.6006276097148656,0.8847243890166283,0.7060973841696978,1.2540939350883478,0.5162127646836452,lossguide,64,0.30876730163075616,0.30752411825853593,0.3064132660671837,0.3046981092931831,0.3046981092931831,0.3046981092931831,0.7955933682373473,0.8930232558139535,0.29365078574914705
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,7,42,0.25870415638885985,200,48.5,,,,0.07049055833458268,5,0.08843587831607504,0.6071265392005444,0.6798075761646032,0.7677611172199249,4.371115602981019,4.0468389069549735,lossguide,767,0.26126967610619906,0.2604225055933713,0.2588661868838685,0.2588661868838685,0.25870415638885985,0.25870415638885985,0.7209860383944152,0.8883720930232558,0.3380801915863345
20260307_180440,Is-this-a-good-customer,classification,RS-200,200,8,42,0.33471779016018877,200,31.82,,,,0.04321446433080242,4,4.0595387375918515,0.7668879926204681,0.9206227343529463,0.864590386301279,0.898108570100274,1.6748697152894922,lossguide,16,0.3376016600405293,0.3376016600405293,0.3367061839489107,0.3362592550544992,0.3362592550544992,0.33471779016018877,0.7313684210526316,0.8790697674418605,0.32805434371306397
20260307_180440,Marketing_Campaign,classification,RS-200,200,1,42,0.24474330918132403,200,163.41,,,,0.07247930967066848,6,4.481594983793522,0.8990631360560655,0.8660705730319023,0.8838616989552974,0.1043229093474336,2.528691875747685,lossguide,8,0.2512100436354589,0.24603317360421437,0.24603317360421437,0.24474330918132403,0.24474330918132403,0.24474330918132403,0.891213389121339,0.8857142857142857,0.2672561748706612
20260307_180440,Marketing_Campaign,classification,RS-200,200,2,42,0.2557300350117317,200,173.32,,,,0.0764664615836949,7,1.8086779403523023,0.7272565942257643,0.9501089196652174,0.9021537650376559,1.2563664610739798,1.728579150170926,lossguide,41,0.2573611425252998,0.2573611425252998,0.2573611425252998,0.2557300350117317,0.2557300350117317,0.2557300350117317,0.9132564547402796,0.8892857142857142,0.2503056381324917
20260307_180440,Marketing_Campaign,classification,RS-200,200,3,42,0.25257512320459014,200,177.44,,,,0.0887172399443632,9,0.17650178420503537,0.8810957573354243,0.6238954205065965,0.7710429865866899,2.510785387406033,2.840148711931799,lossguide,11,0.2579084724641468,0.2579084724641468,0.2535958475528394,0.25259560986703783,0.25259560986703783,0.25257512320459014,0.8970588235294118,0.8857142857142857,0.2765157818550855
20260307_180440,Marketing_Campaign,classification,RS-200,200,4,42,0.24583044338950635,200,190.43,,,,0.09254618489951766,7,0.014574240876857386,0.7176850069314241,0.8843059871345758,0.6716927953064441,1.6347171602250077,2.201188509558514,depthwise,8,0.2549977377265529,0.2501950507587336,0.2501950507587336,0.24583044338950635,0.24583044338950635,0.24583044338950635,0.858343337334934,0.8678571428571429,0.3110797856516537
20260307_180440,Marketing_Campaign,classification,RS-200,200,5,42,0.262584065303866,200,188.07,,,,0.0893956428662243,6,0.2090489921648937,0.6576781865209341,0.7594871267676353,0.7200189791619778,4.072352490832098,4.2949272614201535,lossguide,14,0.2689543211526065,0.2636942729326468,0.2636942729326468,0.2634679503451051,0.262584065303866,0.262584065303866,0.9229191676670668,0.9035714285714286,0.23122585311471866
20260307_180440,Marketing_Campaign,classification,RS-200,200,6,42,0.21780795565534938,200,160.42,,,,0.04756950293393834,6,4.771520049839525,0.9598668925464153,0.7441799588501453,0.7650304924696684,0.2647244290471077,1.7465772182863206,lossguide,91,0.22137950063978465,0.22137950063978465,0.22065230912517284,0.21809226581365154,0.21809226581365154,0.21780795565534938,0.8892557022809123,0.8642857142857143,0.28033348208490183
20260307_180440,Marketing_Campaign,classification,RS-200,200,7,42,0.27339383653572236,200,159.63,,,,0.06703106100900062,4,0.21067296349382617,0.7811435144394636,0.804721151292324,0.6403342265635729,4.829953985087014,1.6665114579285496,lossguide,188,0.2762888238682259,0.2762888238682259,0.2762888238682259,0.27339383653572236,0.27339383653572236,0.27339383653572236,0.8870048019207682,0.8607142857142858,0.29125160054576266
20260307_180440,Marketing_Campaign,classification,RS-200,200,8,42,0.2536759392709491,200,137.23,,,,0.0940530834125684,5,0.003881100648926964,0.996069049090147,0.6939656801521779,0.6158340573310852,4.279180471590813,2.852780723110866,depthwise,37,0.2569284756238651,0.2555883483450312,0.2536759392709491,0.2536759392709491,0.2536759392709491,0.2536759392709491,0.9360744297719088,0.9071428571428571,0.2320724630528804
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,1,42,0.19475049413602236,200,874.27,,,,0.04587970691345704,4,0.006784647130176161,0.6270792715251445,0.7850354168564081,0.735914296656847,0.02426364949122071,4.04291010811925,depthwise,629,0.2045238747829209,0.20294952944005412,0.19475049413602236,0.19475049413602236,0.19475049413602236,0.19475049413602236,0.9858666666666667,0.9266666666666666,0.1569495885720515
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,2,42,0.18646756881396045,200,724.68,,,,0.0985972027319574,5,0.006604270781151341,0.7809463683515787,0.6083018727600574,0.9040190439671278,0.8899989755500108,2.580555387043022,lossguide,13,0.1959022965567723,0.19064437185975897,0.1888553565207908,0.1885213243159364,0.1885213243159364,0.18646756881396045,0.9752888888888889,0.9333333333333333,0.18702392294458384
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,3,42,0.23637111130334748,200,612.86,,,,0.08755277697131397,5,0.002537773646940969,0.6715612206608057,0.8521473377943038,0.9823383990675211,0.7281822836228646,3.3472007506559605,lossguide,41,0.24116849412338154,0.23999119488776954,0.23999119488776954,0.23637111130334748,0.23637111130334748,0.23637111130334748,0.9803999999999999,0.9266666666666666,0.18034191874509375
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,4,42,0.20640584964873387,200,786.97,,,,0.08777739342358247,5,0.7769707688166674,0.9794425647705793,0.786137106642127,0.9179722785949707,0.32312304915534334,2.513877865983267,depthwise,142,0.2191763809479922,0.21497111266779467,0.21196305241059488,0.20640584964873387,0.20640584964873387,0.20640584964873387,0.9772444444444444,0.9266666666666666,0.18594605785679563
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,5,42,0.23814099488821697,200,652.32,,,,0.07035762876585598,4,0.044485310836911464,0.7436919212341309,0.771654861047864,0.7723215386271477,0.33824633099138735,0.10543512374404819,depthwise,673,0.23987999468302806,0.23987999468302806,0.23987999468302806,0.23814099488821697,0.23814099488821697,0.23814099488821697,0.9801777777777778,0.9233333333333333,0.17499081548590947
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,6,42,0.13405797320757337,200,958.25,,,,0.03463058113743135,4,1.9287933946780809,0.6511106271296739,0.9503044594079256,0.7300228178501129,0.0012788119419477881,1.5527058593543246,depthwise,36,0.14284871609798563,0.14031806261294813,0.14031806261294813,0.13405797320757337,0.13405797320757337,0.13405797320757337,0.9815111111111111,0.9233333333333333,0.17438010378841304
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,7,42,0.18170440703411822,200,827.03,,,,0.02637879736739895,4,0.06857923460009624,0.8965739224106073,0.8119153637439013,0.6163025520741939,0.979069253017474,0.046598613832425334,depthwise,692,0.18299475099886936,0.18299475099886936,0.18299475099886936,0.18299475099886936,0.18299475099886936,0.18170440703411822,0.9785333333333333,0.9233333333333333,0.19088196856521852
20260307_180440,hazelnut-contaminant-detection,classification,RS-200,200,8,42,0.23152978874397814,200,726.01,,,,0.027433583701004696,8,0.0034888983132671868,0.7235303781926632,0.635142395272851,0.7863384317606688,0.0338649927360937,3.191386908709258,lossguide,24,0.24079862873221244,0.23152978874397814,0.23152978874397814,0.23152978874397814,0.23152978874397814,0.23152978874397814,0.9744888888888888,0.91,0.22480469201149178
20260307_180440,seismic-bumps,classification,RS-200,200,1,42,0.1861606976681839,200,40.38,,,,0.04387412836973219,8,0.004230942000005301,0.7589371625334025,0.7332403905689716,0.8164412498474121,2.2264372352493,4.300533985922765,lossguide,258,0.18925142770863337,0.18812255557171123,0.1878934279099213,0.18746305321780052,0.18731016867517492,0.1861606976681839,0.7450331125827814,0.934984520123839,0.22032353791809814
20260307_180440,seismic-bumps,classification,RS-200,200,2,42,0.1880044515166331,200,34.84,,,,0.0737234725485741,6,0.3678662050498953,0.6620101876556873,0.7623579870909453,0.6097829509526491,0.7312716609579512,4.313433365152311,lossguide,34,0.18990183916319037,0.18977555099483942,0.1880044515166331,0.1880044515166331,0.1880044515166331,0.1880044515166331,0.7661620939766636,0.934984520123839,0.20025203845062428
20260307_180440,seismic-bumps,classification,RS-200,200,3,42,0.23451875266175404,200,32.81,,,,0.06656564592494436,6,0.5717490875222331,0.7091691128909587,0.6096559319645166,0.852713268622756,1.8817217330031097,0.3048854543210007,depthwise,9,0.23757114274696775,0.23757114274696775,0.2360273614450533,0.23581507111611688,0.23451875266175404,0.23451875266175404,0.7846105329549038,0.934984520123839,0.2094513394585069
20260307_180440,seismic-bumps,classification,RS-200,200,4,42,0.19364275651252513,200,52.75,,,,0.07916108378385908,4,0.041324737821965024,0.9473025094717741,0.669724914804101,0.9390906471759081,1.2748966948914342,4.914473226955347,lossguide,200,0.19529670771166058,0.19529670771166058,0.19529670771166058,0.1944552622796284,0.19364275651252513,0.19364275651252513,0.8331756543677074,0.934984520123839,0.19759413504244444
20260307_180440,seismic-bumps,classification,RS-200,200,5,42,0.2025626936567408,200,41.65,,,,0.04025908346943378,5,0.0013312652870898498,0.876468650251627,0.8036566793918609,0.644401380047202,0.048669670834951106,0.35901320765335115,depthwise,9,0.20346563415737723,0.20346563415737723,0.20346563415737723,0.2025626936567408,0.2025626936567408,0.2025626936567408,0.82718385367392,0.9411764705882353,0.18937678703156827
20260307_180440,seismic-bumps,classification,RS-200,200,6,42,0.23616634119947863,200,37.25,,,,0.06842443922646593,7,0.37780394365020464,0.6864392936229706,0.7995374597609043,0.8002674259245396,0.8940079922513106,0.13869116352899,lossguide,85,0.23984327434179173,0.23984327434179173,0.23984327434179173,0.23616634119947863,0.23616634119947863,0.23616634119947863,0.771523178807947,0.934984520123839,0.21162592392982355
20260307_180440,seismic-bumps,classification,RS-200,200,7,42,0.2182448590322152,200,20.27,,,,0.043394432233447806,7,0.0018344294782333373,0.9298185404390097,0.9110760558396578,0.7742198824882507,0.8928211710954085,0.08321730812648312,lossguide,403,0.22030926744124235,0.22030926744124235,0.21986194489263555,0.2182448590322152,0.2182448590322152,0.2182448590322152,0.7109634551495017,0.9318885448916409,0.22958645068098477
20260307_180440,seismic-bumps,classification,RS-200,200,8,42,0.1687063027112102,200,36.37,,,,0.056270071178900226,10,0.004611630992568111,0.8629022434353828,0.9671436946839094,0.9973573289811611,1.6413038027418778,3.3438539422835225,lossguide,173,0.17200708728559094,0.17039564007000219,0.16966092173720376,0.1687063027112102,0.1687063027112102,0.1687063027112102,0.7168529145273332,0.9318885448916409,0.23368030114852648
20260307_180440,website_phishing,classification,RS-200,200,1,42,0.3387150992847111,200,186.39,,,,0.03530192117276432,10,0.0014091357259768413,0.9676904514431953,0.9848416164517403,0.972060227394104,0.39868058129996065,0.6043232822108082,lossguide,10,0.34415910054735677,0.3387150992847111,0.3387150992847111,0.3387150992847111,0.3387150992847111,0.3387150992847111,0.9788618784409685,0.8705882352941177,0.264492020200011
20260307_180440,website_phishing,classification,RS-200,200,2,42,0.2445917104966671,200,505.06,,,,0.09101643360882268,4,0.08943275637300342,0.8900257382541894,0.9781640503555536,0.876569927111268,1.014410375242401,0.29660920292921367,depthwise,172,0.2456722604974026,0.2456722604974026,0.2445917104966671,0.2445917104966671,0.2445917104966671,0.2445917104966671,0.9782783002350751,0.9053254437869822,0.25545308994666444
20260307_180440,website_phishing,classification,RS-200,200,3,42,0.2913369544880141,200,311.27,,,,0.014843599430417343,5,0.08484205661949702,0.8470471233129502,0.6370804212987423,0.9611482556909323,0.5624783243595622,0.934489511809405,lossguide,43,0.2963111938063215,0.29492615749560774,0.29316429696031826,0.29160047693377456,0.29160047693377456,0.2913369544880141,0.9789205694213555,0.8875739644970414,0.24325707978779684
20260307_180440,website_phishing,classification,RS-200,200,4,42,0.21025740427417475,200,426.59,,,,0.02606997800897961,5,2.5329667492963246,0.9873990163207054,0.7303995691239834,0.6169098142534494,0.18225147615280002,0.3343818200672045,depthwise,994,0.2227881560768984,0.21517542535562667,0.21201564830686362,0.21201564830686362,0.21025740427417475,0.21025740427417475,0.97627125241691,0.8875739644970414,0.26747449767769627
20260307_180440,website_phishing,classification,RS-200,200,5,42,0.277981584594813,200,402.58,,,,0.06305862361234876,9,1.3703670659120306,0.9932489935308695,0.9286015886813402,0.7912293534725905,0.5046041960088536,3.1612822198806336,depthwise,10,0.28688081199400645,0.277981584594813,0.277981584594813,0.277981584594813,0.277981584594813,0.277981584594813,0.9710746630283041,0.9053254437869822,0.26716502205028103
20260307_180440,website_phishing,classification,RS-200,200,6,42,0.28896474962806334,200,380.14,,,,0.09965869940039816,5,0.27038170602300104,0.8125174731016159,0.6689911406487227,0.667673509940505,0.4606123962963,1.8388530206607656,depthwise,193,0.29317427933280177,0.29317427933280177,0.2910138383811855,0.28896474962806334,0.28896474962806334,0.28896474962806334,0.9784923841644843,0.8994082840236687,0.25609258387216494
20260307_180440,website_phishing,classification,RS-200,200,7,42,0.2650196003058185,200,375.1,,,,0.07788562265210751,5,0.05597750134532909,0.9222268354147672,0.6031890902668238,0.9502435769885779,0.22801307932324708,2.123701012959518,depthwise,910,0.2709298493865291,0.2709298493865291,0.26719748210258737,0.2650196003058185,0.2650196003058185,0.2650196003058185,0.9789296741743119,0.8816568047337278,0.25866851216084025
