run_id,dataset,task,method,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,param_learning_rate,param_feature_fraction,param_bagging_fraction,param_num_leaves,param_min_data_in_leaf,param_extra_trees,param_min_data_per_group,param_cat_l2,param_cat_smooth,param_max_cat_to_onehot,param_lambda_l1,param_lambda_l2,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260330_110706,diamonds,regression,RS-200,200,7,42,0.1299955337665242,200,2223.99,515.1851050925244,264.5080954575467,0.9831495157687565,0.02713963148924342,0.9606116024777294,0.709630451630801,134,1,False,15,0.044301987407183406,0.3465684208610799,8,0.37765153761990367,1.7082561232739129,0.13119147442746704,0.13119147442746704,0.13047865610591478,0.13036221911876375,0.1299955337665242,0.1299955337665242,,,
20260330_110706,diamonds,regression,RS-200,200,8,42,0.13276550616009297,200,2055.78,534.0493802420998,279.777560868068,0.9821603954605382,0.02778934192360758,0.8378033189103007,0.7478831166401505,62,2,False,34,0.00931264481811541,1.9667859569686366,17,0.35184221283784134,0.6873155829793773,0.13653727737925955,0.13279453207235445,0.13279453207235445,0.13276550616009297,0.13276550616009297,0.13276550616009297,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,1,42,0.5587871599663695,200,4493.19,3.324669825948216,2.168955720130074,0.7043806869505418,0.06364093265040467,0.9096066728234291,0.8951526708900929,183,1,False,48,0.009575959453091793,0.003388929446198649,31,0.3313982251553796,0.038268840784113856,0.5675829193036943,0.5589384597021203,0.5589384597021203,0.5589384597021203,0.5589384597021203,0.5587871599663695,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,2,42,0.5656499717568917,200,4685.76,3.3944905183369998,2.2185273097609866,0.695183112330515,0.027951479165207623,0.997428116388619,0.808768193423748,149,2,False,7,0.09406691015269612,0.016110235360204023,35,0.6887290326954797,0.6326425588822924,0.5692289305271592,0.5692289305271592,0.5692289305271592,0.5656499717568917,0.5656499717568917,0.5656499717568917,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,3,42,0.5570160995255266,200,4848.97,3.2570795978656184,2.183144121024181,0.7093471896640697,0.014153885350936956,0.9107422882691025,0.7626739805564284,113,4,False,2,0.026050654740948195,45.380394295654035,10,0.7942755424460396,0.8884803478054702,0.571333173188803,0.5618645885854978,0.5570160995255266,0.5570160995255266,0.5570160995255266,0.5570160995255266,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,4,42,0.545984966931939,200,4779.41,3.3536486196991926,2.1968773179034033,0.6962281979661551,0.021328591618932368,0.9848282512277364,0.8754030942916871,136,2,False,14,1.805456976879263,0.22792507161972883,14,0.4112581517517567,1.2963233834502288,0.5475968565538436,0.5475968565538436,0.5475968565538436,0.5475968565538436,0.5475968565538436,0.545984966931939,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,5,42,0.5509434118991317,200,4878.59,3.414032942166919,2.253211290801559,0.692970516833882,0.013899790674221618,0.7513055862858892,0.8624161525629461,192,2,False,45,0.09476791118495838,0.7127348366775714,23,0.6110423497729934,0.6755673331141472,0.5603347730290371,0.5603347730290371,0.5598548078237455,0.5509434118991317,0.5509434118991317,0.5509434118991317,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,6,42,0.5491829176396901,200,4805.42,3.4354069828720277,2.2847068358510936,0.6844114644622787,0.008165760583094156,0.9580629210919142,0.7581960909999906,125,2,False,17,0.45794981859380446,3.3681978003274264,52,0.8693437255115248,0.11874332115901634,0.5933511861090129,0.5491829176396901,0.5491829176396901,0.5491829176396901,0.5491829176396901,0.5491829176396901,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,7,42,0.5410393446924373,200,4702.66,3.336740536774834,2.2196205652061383,0.7079501699072022,0.009801656651688731,0.8044797440990805,0.7769313044846058,185,1,False,40,0.12893865647813788,0.042530338733124395,57,0.8019288246124051,0.4794431294848211,0.5542953860951593,0.5515970099684575,0.5456462923892498,0.5456462923892498,0.5410393446924373,0.5410393446924373,,,
20260330_110706,physiochemical_protein,regression,RS-200,200,8,42,0.5601994342033771,200,4506.19,3.283793845137434,2.1970985736179762,0.7100611553845042,0.026417687768280834,0.9198945324867964,0.9365682593546808,101,3,False,5,0.10020705075066216,0.052766840579454015,29,0.16991476587690413,1.4019396879933774,0.5712177165020982,0.5705787257600958,0.5689746967545931,0.5603576848742363,0.5601994342033771,0.5601994342033771,,,
20260330_110706,qsar-biodeg,classification,RS-200,200,1,42,0.2079072111258981,200,129.62,,,,0.029206562841557156,0.9669660842046142,0.8903570055030287,43,11,True,83,0.02438618908320634,0.016127696183178376,35,0.042940915295947346,0.6027856004682369,0.21081947841646295,0.21081947841646295,0.21081947841646295,0.2079072111258981,0.2079072111258981,0.2079072111258981,0.9392081736909323,0.8636363636363636,0.33981048562158767
20260330_110706,qsar-biodeg,classification,RS-200,200,2,42,0.3371076996763544,200,71.94,,,,0.024795386162979157,0.583037949167192,0.9790631086565554,113,1,True,92,1.4296401503127258,0.007811546605125829,16,0.008490083007141947,1.917375136269629,0.35604620494677364,0.34532725248041307,0.34532725248041307,0.3371076996763544,0.3371076996763544,0.3371076996763544,0.939463601532567,0.8787878787878788,0.31309381576677453
20260330_110706,qsar-biodeg,classification,RS-200,200,3,42,0.23869327430364745,200,138.59,,,,0.08636405686927671,0.886849351413548,0.7808969639241695,7,4,True,59,0.2729393889853383,0.003957175338095259,30,0.5019404916846193,0.37601079011000693,0.24595601311812004,0.2454107795169773,0.24258838489581216,0.23869327430364745,0.23869327430364745,0.23869327430364745,0.9241379310344828,0.8257575757575758,0.3330030645791082
20260330_110706,qsar-biodeg,classification,RS-200,200,4,42,0.2823333841663586,200,78.32,,,,0.053777229578529956,0.8446515399962664,0.7364770608022808,49,1,True,25,0.00792365327238853,0.0019467895599610211,18,0.07589301295178011,0.5298530905114487,0.2908608038882169,0.2908608038882169,0.2908145406347785,0.2908145406347785,0.2823333841663586,0.2823333841663586,0.9297520661157024,0.8712121212121212,0.32316262037185267
20260330_110706,qsar-biodeg,classification,RS-200,200,5,42,0.2155194640649482,200,134.44,,,,0.02965972610709177,0.4950652021914721,0.9746215233579278,46,2,False,97,0.008843954889800923,14.473786199471393,38,0.019683461835514754,0.010729116860311479,0.22476367289773405,0.22476367289773405,0.22476367289773405,0.22476367289773405,0.22285870522829004,0.2155194640649482,0.9253615702479339,0.8712121212121212,0.3030678957388031
20260330_110706,qsar-biodeg,classification,RS-200,200,6,42,0.27256948744745485,200,97.29,,,,0.04165950346737779,0.8721746349707246,0.936807531118393,46,6,False,3,0.04200846694411437,93.12523120612553,35,0.8717105019442737,1.439417391600553,0.28157515447195236,0.2729573479882996,0.2729573479882996,0.2729573479882996,0.2729573479882996,0.27256948744745485,0.9204545454545455,0.8712121212121212,0.3442090895591332
20260330_110706,qsar-biodeg,classification,RS-200,200,7,42,0.2655053632787188,200,124.27,,,,0.06976957261781452,0.4834914462640882,0.9812422442249954,7,5,True,24,0.7798383379318367,3.6911456137007552,85,0.29062784451320767,1.2592882706286386,0.2840535054858924,0.27842193817351807,0.27842193817351807,0.2655053632787188,0.2655053632787188,0.2655053632787188,0.9524555903866249,0.916030534351145,0.258101355851834
20260330_110706,qsar-biodeg,classification,RS-200,200,8,42,0.3055858388283358,200,88.05,,,,0.09181324286899469,0.770255952887237,0.9513551251031458,4,2,True,22,0.23060170752240677,0.043108556670775476,52,0.5090431043574587,0.9693627997116185,0.3055858388283358,0.3055858388283358,0.3055858388283358,0.3055858388283358,0.3055858388283358,0.3055858388283358,0.9203239289446186,0.8778625954198473,0.32186470426360136
20260330_110706,Fitness_Club,classification,RS-200,200,1,42,0.4867397904180487,200,21.88,,,,0.09031346319935514,0.8256021820008754,0.8329789706505835,2,62,True,27,1.5551788770124653,18.544875924901167,15,0.8937343306192197,0.1234970139566809,0.49415519781352496,0.4931035548484133,0.49052881118448627,0.4867397904180487,0.4867397904180487,0.4867397904180487,0.8611892326235435,0.7925531914893617,0.4348349052702091
20260330_110706,Fitness_Club,classification,RS-200,200,2,42,0.4436186423389034,200,34.43,,,,0.049329862587841,0.9480872828513384,0.8277715258300304,3,3,True,2,0.1378503603132208,0.21064301009298378,15,0.43625199425499883,1.0305385963668114,0.4448587119071791,0.4448587119071791,0.4448587119071791,0.4436186423389034,0.4436186423389034,0.4436186423389034,0.8109012990491496,0.8085106382978723,0.46824590978014063
20260330_110706,Fitness_Club,classification,RS-200,200,3,42,0.47178630675552985,200,18.24,,,,0.07625619802651552,0.810273945890367,0.9925160671584308,2,4,True,12,0.006553896802451226,6.300368610822001,9,0.8451569628038443,1.5587952846495434,0.47264905920157285,0.47264905920157285,0.47264905920157285,0.47264905920157285,0.47178630675552985,0.47178630675552985,0.7338958082228473,0.7021276595744681,0.5630279021135328
20260330_110706,Fitness_Club,classification,RS-200,200,4,42,0.4652631827972537,200,27.24,,,,0.05749641999218946,0.9549906065687537,0.775820198841393,3,4,False,14,0.1177214252766557,0.10370677085893394,25,0.022726005400158466,0.17741331669520585,0.46687257120275855,0.46687257120275855,0.46687257120275855,0.4652631827972537,0.4652631827972537,0.4652631827972537,0.888777286728271,0.8617021276595744,0.39593603013921597
20260330_110706,Fitness_Club,classification,RS-200,200,5,42,0.45713533698033,200,21.36,,,,0.012408881549781807,0.9929102459922433,0.982672274298966,2,4,True,3,0.5851435401585717,15.666903873165124,17,0.5350898805413395,0.2794941510754637,0.4610529684665583,0.45765343209641346,0.45713533698033,0.45713533698033,0.45713533698033,0.45713533698033,0.7688933873144399,0.7272727272727273,0.5266975865922416
20260330_110706,Fitness_Club,classification,RS-200,200,6,42,0.4866755295557362,200,26.62,,,,0.052960021618075497,0.40543706230819226,0.7490212315693497,2,11,False,5,0.007786740727036429,0.9069784629345304,24,0.228396929367166,0.5451896008513868,0.49220532116319576,0.4893036609417168,0.4875602528867152,0.4866755295557362,0.4866755295557362,0.4866755295557362,0.8319163292847503,0.786096256684492,0.45408460124827194
20260330_110706,Fitness_Club,classification,RS-200,200,7,42,0.4658856944976296,200,39.19,,,,0.014597181733600133,0.9720716383308172,0.9735698350705206,96,4,True,34,0.06831968167172185,1.51108480033284,44,0.1875342229131609,0.61788453298565,0.46608720094746275,0.46608720094746275,0.46608720094746275,0.46608720094746275,0.4658856944976296,0.4658856944976296,0.8098418756815704,0.7914438502673797,0.46690027622563646
20260330_110706,Fitness_Club,classification,RS-200,200,8,42,0.41743495127980845,200,48.12,,,,0.04536822966511346,0.7631296336650848,0.8789252990856766,2,15,True,5,0.021751852728854573,0.005956131922242961,8,0.6086064854279161,0.31886958658210934,0.4222549882732098,0.4222549882732098,0.4222549882732098,0.41743495127980845,0.41743495127980845,0.41743495127980845,0.808206106870229,0.7540106951871658,0.486366566087761
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,1,42,0.31596149636694765,200,27.83,,,,0.0736800199923445,0.42969538196921353,0.9075403400696814,6,5,True,97,0.03920323586114828,12.462233631782485,15,0.7536382987460122,0.9818332634341903,0.31708002922249373,0.316040568807725,0.316040568807725,0.316040568807725,0.316040568807725,0.31596149636694765,0.6672251308900523,0.8842592592592593,0.34495369317071944
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,2,42,0.3209435702129246,200,31.17,,,,0.029930719880480745,0.9491317903622984,0.962618145160377,15,59,False,6,0.17807864686121463,0.4929397923416534,8,0.4855652903491631,0.32290431381314993,0.32454371516264713,0.32278955160636924,0.32278955160636924,0.32231664018730194,0.3209435702129246,0.3209435702129246,0.8020942408376963,0.8888888888888888,0.2969172981753677
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,3,42,0.30342433261281027,200,21.47,,,,0.011933323966140994,0.7872478989884257,0.7420801906846464,2,30,False,30,0.008740099477839172,13.933425705382964,13,0.27336371762650086,1.950543890974857,0.3053616046881003,0.3053616046881003,0.30474400482685376,0.30342433261281027,0.30342433261281027,0.30342433261281027,0.728586387434555,0.8842592592592593,0.32847895947286404
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,4,42,0.3546263925888803,200,20.59,,,,0.07184256184833146,0.6578637273982167,0.7386271771043539,11,1,False,9,0.10876379141098516,41.02479528624064,20,0.7594444668264129,0.8422485696287826,0.3563583803173233,0.3563583803173233,0.3556600374126569,0.3556600374126569,0.3546263925888803,0.3546263925888803,0.862783595113438,0.8976744186046511,0.26921317167956066
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,5,42,0.3159415419038745,200,17.03,,,,0.010281567558594936,0.9259447511285543,0.9510828141123056,23,2,False,9,0.008608109324305958,5.604221718383705,39,0.03133825926519931,1.836972027025465,0.3163758225244402,0.3163758225244402,0.3162420200978092,0.3159415419038745,0.3159415419038745,0.3159415419038745,0.7009162303664922,0.8651162790697674,0.33687689013846867
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,6,42,0.30135743772060153,200,40.59,,,,0.07182144316057032,0.8421643080189825,0.7560226271860301,20,1,True,40,0.011524853269338754,0.0151214527738353,34,0.09560966667197646,1.948220627403725,0.30135743772060153,0.30135743772060153,0.30135743772060153,0.30135743772060153,0.30135743772060153,0.30135743772060153,0.7489092495636998,0.8883720930232558,0.30241901613995054
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,7,42,0.25318135553932253,200,39.63,,,,0.08881247948703133,0.7636374747380614,0.8443502116948366,4,1,False,28,0.3257844335568533,16.25821356105177,48,0.9087961604046635,0.8471479586954228,0.2547135313834,0.2543849328467574,0.2543849328467574,0.25422567041825433,0.2541627558687847,0.25318135553932253,0.7071335078534032,0.8883720930232558,0.3328727815444169
20260330_110706,Is-this-a-good-customer,classification,RS-200,200,8,42,0.333777215852836,200,16.42,,,,0.07801505290272984,0.8978519214317202,0.8225672926753759,6,60,False,14,1.5016791499601647,6.669433633278866,23,0.06542859401227907,0.6653701010904275,0.33640450658737414,0.3353851774545731,0.3353851774545731,0.3353851774545731,0.33487254526566085,0.333777215852836,0.7170526315789474,0.8837209302325582,0.3319092481670418
20260330_110706,Marketing_Campaign,classification,RS-200,200,1,42,0.2340666728050909,200,106.27,,,,0.02096320529135036,0.7829114124178886,0.8447629623115063,18,24,True,10,0.04129276375487665,0.0024110554010971282,18,0.6872312991341576,0.6571546616638079,0.23671830597882446,0.23529792379398295,0.23529792379398295,0.2351648848046731,0.2351648848046731,0.2340666728050909,0.9112154301459332,0.8964285714285715,0.24438771143999002
20260330_110706,Marketing_Campaign,classification,RS-200,200,2,42,0.2464248967840334,200,112.26,,,,0.04495295537600064,0.5511896004900336,0.78879558974877,10,4,True,11,0.013476766495093532,3.4773418207966045,10,0.129584194656834,0.3197374389693141,0.2544733879218179,0.2501081074757164,0.2464248967840334,0.2464248967840334,0.2464248967840334,0.2464248967840334,0.9331564445351567,0.9035714285714286,0.21975160062534863
20260330_110706,Marketing_Campaign,classification,RS-200,200,3,42,0.2366366159796067,200,106.74,,,,0.09957761328138436,0.5049578305333853,0.8850840178318322,26,4,True,4,0.06416610718434984,0.007909141558358632,92,0.17316635648291556,1.569321258966811,0.2480037479775313,0.24170661081340242,0.24170661081340242,0.24170661081340242,0.2406653313071907,0.2366366159796067,0.9066626650660263,0.8821428571428571,0.2555672430050567
20260330_110706,Marketing_Campaign,classification,RS-200,200,4,42,0.2421267669495418,200,115.89,,,,0.061344107247426394,0.8937833864241839,0.942054296284914,154,1,True,2,0.12638405449127643,1.6719369675233613,31,0.39478066044943405,1.557854930562526,0.2495546925303394,0.2495546925303394,0.24953843215446112,0.24565878314535336,0.24565878314535336,0.2421267669495418,0.8610444177671068,0.875,0.3222206268988047
20260330_110706,Marketing_Campaign,classification,RS-200,200,5,42,0.25185296486513425,200,140.83,,,,0.07290352046594925,0.6017350470647216,0.9906833953224122,10,2,True,11,0.01710201404093346,19.532789566257552,46,0.6815412097349763,1.2842929979305715,0.2574836867818897,0.25229606866668036,0.25229606866668036,0.25185296486513425,0.25185296486513425,0.25185296486513425,0.933623449379752,0.9142857142857143,0.2192524618841902
20260330_110706,Marketing_Campaign,classification,RS-200,200,6,42,0.2089767565328357,200,127.99,,,,0.012136356239196745,0.9745654372498394,0.9598351795226335,54,2,True,5,1.4982089368973066,0.0922764749404383,10,0.3336422385419719,0.025587763404566793,0.21162888822599432,0.21162888822599432,0.2089767565328357,0.2089767565328357,0.2089767565328357,0.2089767565328357,0.8815526210484194,0.8821428571428571,0.28014313244722916
20260330_110706,Marketing_Campaign,classification,RS-200,200,7,42,0.26421684278354146,200,121.86,,,,0.06976957261781452,0.4834914462640882,0.9812422442249954,7,5,True,24,0.7798383379318367,3.6911456137007552,85,0.29062784451320767,1.2592882706286386,0.2684724988583075,0.2684724988583075,0.2684724988583075,0.26421684278354146,0.26421684278354146,0.26421684278354146,0.898109243697479,0.8821428571428571,0.2677496748975198
20260330_110706,Marketing_Campaign,classification,RS-200,200,8,42,0.23150229052744936,200,128.49,,,,0.05442263285839827,0.926307158358395,0.7388514762744307,11,39,True,67,0.007589570996347189,1.0624912172167948,55,0.3126366198642179,0.8134902915359474,0.23455051916886727,0.23150229052744936,0.23150229052744936,0.23150229052744936,0.23150229052744936,0.23150229052744936,0.9349739895958383,0.8892857142857142,0.2317524137881702
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,1,42,0.1865478586288228,200,453.42,,,,0.0631287710704379,0.5466828489676118,0.7439481033943594,4,25,True,7,0.021412376007186592,0.04821780264272948,56,0.3787986372217536,0.4801712811579928,0.18773055783427,0.18773055783427,0.18773055783427,0.1865478586288228,0.1865478586288228,0.1865478586288228,0.9821333333333333,0.9333333333333333,0.1703661251367727
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,2,42,0.1770591070089565,200,401.67,,,,0.027190648672499353,0.8361476035788655,0.7063429311849176,64,27,True,30,0.03339930934629486,0.005505617275451262,9,0.14202225568909196,1.0062720207798295,0.1823103434272388,0.1791606584169551,0.1791606584169551,0.1791606584169551,0.17897835624619995,0.1770591070089565,0.976,0.9366666666666666,0.1870463046424197
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,3,42,0.22619742754686073,200,338.49,,,,0.04570670654436217,0.5545817080885171,0.939545613899827,13,9,True,88,0.2552988070747439,0.03700164488252144,65,0.3094694182015024,1.5804026071819477,0.2401805816475824,0.23688550727858268,0.22619742754686073,0.22619742754686073,0.22619742754686073,0.22619742754686073,0.9780888888888888,0.9233333333333333,0.18595130014307445
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,4,42,0.19433768469584659,200,457.76,,,,0.006874654309697452,0.6271863635629416,0.9358864359557628,12,1,True,3,0.005519635188302196,2.762261246265238,58,0.04221774672297761,0.2733307187318802,0.20643877242301792,0.19433768469584659,0.19433768469584659,0.19433768469584659,0.19433768469584659,0.19433768469584659,0.9790222222222222,0.9366666666666666,0.1696807051683061
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,5,42,0.21381845193033872,200,308.44,,,,0.07524719388050775,0.9966053364798426,0.7972698531113565,45,7,True,8,0.013851165129785743,0.4101715294188928,14,0.3087973536378704,0.6476604461737908,0.22457936015550636,0.21951314556347098,0.21951314556347098,0.21381845193033872,0.21381845193033872,0.21381845193033872,0.9799111111111111,0.9333333333333333,0.17234972682926156
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,6,42,0.11911312059637215,200,585.4,,,,0.043014702263992656,0.8296989740803837,0.9122989239171148,25,14,True,17,0.06644247152351714,29.039158511028482,16,0.13474881363119928,0.5500740094121546,0.1275941428877304,0.12671670636020774,0.12671670636020774,0.11911312059637215,0.11911312059637215,0.11911312059637215,0.9855555555555555,0.9266666666666666,0.15551682487610247
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,7,42,0.17817717428183022,200,444.16,,,,0.049108475190329536,0.9321653425693512,0.951088801305741,9,31,False,89,0.01591972748940094,0.001428611643519774,58,0.31987712992411105,0.9137423196166754,0.1799243305089748,0.1799243305089748,0.1799243305089748,0.1799243305089748,0.1799243305089748,0.17817717428183022,0.9785333333333333,0.9166666666666666,0.1917744934239383
20260330_110706,hazelnut-contaminant-detection,classification,RS-200,200,8,42,0.21540112643443712,200,374.56,,,,0.08352692529902402,0.7216166097670793,0.7559556133113801,80,14,True,15,0.05429008774513392,0.40548549451571425,20,0.012638942980207502,0.4853801872562617,0.22348819638654435,0.22071893849832055,0.22071893849832055,0.22071893849832055,0.22028298852118214,0.21540112643443712,0.9788888888888888,0.9066666666666666,0.20425499063851915
20260330_110706,seismic-bumps,classification,RS-200,200,1,42,0.1853260970295048,200,34.52,,,,0.0784359918015078,0.47356970533728604,0.7206321138888597,84,39,True,71,0.22077118193351053,0.009415764498452507,39,0.033251309051830324,0.04370901251612232,0.18747622855973387,0.1853260970295048,0.1853260970295048,0.1853260970295048,0.1853260970295048,0.1853260970295048,0.7198044780826237,0.9318885448916409,0.2286297636125533
20260330_110706,seismic-bumps,classification,RS-200,200,2,42,0.1877264691045026,200,33.22,,,,0.0812920689334728,0.983398311957717,0.7716975921764969,69,61,False,26,0.9578827864516617,0.22602358924943633,18,0.6585591813505627,0.4066707207743078,0.18880613969158397,0.1886635755953568,0.18814019775431357,0.18809850705828565,0.1877264691045026,0.1877264691045026,0.7721538946704509,0.934984520123839,0.204673880646689
20260330_110706,seismic-bumps,classification,RS-200,200,3,42,0.23336999962276223,200,30.85,,,,0.09647081196374231,0.6210215274244547,0.9842416241765022,36,58,False,25,0.031218532507450367,0.016482759034002457,20,0.5542157874464989,0.6475204604892991,0.23454037755928758,0.23389581203249402,0.23389581203249402,0.23336999962276223,0.23336999962276223,0.23336999962276223,0.7770419426048565,0.934984520123839,0.21433972556290407
20260330_110706,seismic-bumps,classification,RS-200,200,4,42,0.19597135756465264,200,47.3,,,,0.0631958963194417,0.48160560913383965,0.724290301091969,3,33,False,7,0.0722687231048554,0.5616574330383648,10,0.42269442594926804,1.3783109824582003,0.19880696849443122,0.1976718697090273,0.1970805830697583,0.1970805830697583,0.19629649729306586,0.19597135756465264,0.8355408388520971,0.934984520123839,0.19477816583972954
20260330_110706,seismic-bumps,classification,RS-200,200,5,42,0.19853947316288187,200,37.48,,,,0.023728736802948073,0.8533082824200392,0.8678771049715579,3,5,False,9,0.37383837829399,0.09542795131143865,98,0.5256247592602856,0.7720441712746396,0.20196080825016036,0.19853947316288187,0.19853947316288187,0.19853947316288187,0.19853947316288187,0.19853947316288187,0.8051087984862819,0.9380804953560371,0.19542549355797897
20260330_110706,seismic-bumps,classification,RS-200,200,6,42,0.23255218837429456,200,34.7,,,,0.061897055099198885,0.8928516820073128,0.7445477050729096,197,3,True,24,0.057495185614979794,0.008066476318418874,13,0.33134792479705066,1.4087579861759207,0.2347257023063161,0.2347257023063161,0.2347257023063161,0.234458668193182,0.23321697213745218,0.23255218837429456,0.8022705771050141,0.934984520123839,0.20197431289034906
20260330_110706,seismic-bumps,classification,RS-200,200,7,42,0.2149934264050736,200,19.47,,,,0.04293290006994052,0.8260996133089066,0.7440353268757463,55,18,False,38,0.2847677673099928,10.968463982716804,16,0.6024601224700921,0.175541835603863,0.21939609032934498,0.21655699844305132,0.21655699844305132,0.21655699844305132,0.21655699844305132,0.2149934264050736,0.7456961643008155,0.9318885448916409,0.22349441431676836
20260330_110706,seismic-bumps,classification,RS-200,200,8,42,0.1670103913279753,200,29.97,,,,0.01125373004215021,0.5934517692774535,0.997979068942368,169,1,False,19,0.12155118682835557,0.005043847498939452,43,0.1624782841682434,0.39436540022632105,0.17339849061860663,0.17068845467418886,0.16773975218279225,0.16773975218279225,0.1670103913279753,0.1670103913279753,0.7022802778616732,0.9318885448916409,0.23474720663610116
20260330_110706,credit-g,classification,RS-200,200,1,42,0.43054938528885245,200,49.63,,,,0.0821086652495364,0.6194432871416211,0.8626290118321776,10,1,True,3,0.1772394990585589,2.384599299859391,30,0.9831859418901615,0.33001095367344097,0.4435208710214725,0.44249396147571485,0.44249396147571485,0.43054938528885245,0.43054938528885245,0.43054938528885245,0.7519661222020569,0.728,0.5326698395829991
20260330_110706,credit-g,classification,RS-200,200,2,42,0.5480838380163401,200,25.21,,,,0.05186739806400034,0.9022092241793871,0.901834665145725,95,1,False,7,0.11761465717065572,1.0427269647773283,48,0.04197124470220879,0.7529550656329841,0.5604090887412121,0.5596538215493452,0.5575966018942602,0.5488969041196264,0.5488969041196264,0.5480838380163401,0.7915910465819722,0.76,0.5074410996910571
20260330_110706,credit-g,classification,RS-200,200,3,42,0.5146257124764018,200,40.27,,,,0.012807329777851534,0.4168481729924679,0.7075581733137368,104,2,True,23,0.127702143459665,0.03252917591217953,67,0.17912571925641968,0.4353004529771395,0.5284098166353797,0.5149817535389705,0.5149817535389705,0.5149817535389705,0.5146257124764018,0.5146257124764018,0.7552934059286146,0.76,0.5267377068293023
20260330_110706,credit-g,classification,RS-200,200,4,42,0.46915438093655315,200,29.78,,,,0.08265442493535348,0.9390238549560308,0.8835833461955189,30,1,False,31,0.04306218369056175,14.258469822355245,12,0.12877483521159738,1.7840700626651755,0.4776784643976201,0.46915438093655315,0.46915438093655315,0.46915438093655315,0.46915438093655315,0.46915438093655315,0.7235329703569268,0.736,0.5444584656541601
20260330_110706,credit-g,classification,RS-200,200,5,42,0.47542076935089533,200,70.69,,,,0.03466652768312861,0.744497299939394,0.804673471674323,18,12,False,3,0.012238774842357867,1.43619425752847,41,0.27829722687155006,0.9172074635405093,0.48591616675027827,0.47542076935089533,0.47542076935089533,0.47542076935089533,0.47542076935089533,0.47542076935089533,0.745085995085995,0.728,0.5286899183929819
20260330_110706,credit-g,classification,RS-200,200,6,42,0.4680014144023895,200,48.67,,,,0.061897055099198885,0.8928516820073128,0.7445477050729096,197,3,True,24,0.057495185614979794,0.008066476318418874,13,0.33134792479705066,1.4087579861759207,0.4715895965450071,0.4715895965450071,0.46932595809803274,0.46932595809803274,0.46932595809803274,0.4680014144023895,0.8304668304668305,0.792,0.4533217469769795
20260330_110706,credit-g,classification,RS-200,200,7,42,0.4579026355327743,200,43.78,,,,0.006691734090320471,0.44206100255250935,0.767710846941918,92,3,False,10,0.035181658024400465,55.74811698607109,13,0.38345803908044473,0.13676366092739625,0.4669383432906982,0.4669383432906982,0.4656541865543709,0.4608879119171982,0.4579026355327743,0.4579026355327743,0.7853194103194102,0.728,0.5175851361266636
20260330_110706,credit-g,classification,RS-200,200,8,42,0.45407900317814226,200,46.84,,,,0.023907656274837364,0.8143071712926031,0.7973684382624924,3,1,True,21,0.07054904239295011,1.1625531382958207,32,0.45473030930627134,0.5872887523379177,0.458060604589061,0.458060604589061,0.458060604589061,0.45552225185055495,0.45552225185055495,0.45407900317814226,0.768120393120393,0.752,0.5118573081990885
